"","VOTE_STATUS","VOTE_DIFFICULTY","VOTED_CANDIDATE_SUMMARY","VOTED_CANDIDATE","REGISTRATION_STATUS","ELIGIBILITY","INTERVIEWS","CASE_ID","VOTE_REASON","INTERVIEWS_CLEAN","ELIGIBILITY_CLEAN","REGISTRATION_STATUS_CLEAN","VOTED_CANDIDATE_CLEAN","VOTED_CANDIDATE_SUMMARY_CLEAN","VOTE_DIFFICULTY_CLEAN","VOTE_STATUS_CLEAN"
"4862",2,1,11,2,-1,0,3,210876,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4863",2,1,10,1,-1,2,3,350675,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4864",2,1,10,1,-1,0,3,314884,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4865",2,1,10,1,-1,0,3,521217,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4866",2,1,10,1,-1,2,3,326733,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4867",2,1,10,1,-1,1,3,434436,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4868",2,1,10,1,-1,1,3,200275,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4869",2,1,10,1,-1,3,3,508795,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4870",2,1,10,1,-1,1,3,361538,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4871",2,1,10,1,-1,1,3,423474,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4872",2,1,10,1,-1,1,3,230986,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4873",2,1,11,2,-1,0,3,350842,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4874",2,1,10,1,-1,1,3,228556,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4875",2,1,10,1,-1,0,3,441144,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4876",2,1,11,2,-1,1,3,406226,-1,"pre and post-election interviews (both) complete","Concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4877",2,1,10,1,-1,0,3,439127,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4878",2,1,10,1,-1,0,3,532705,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4879",2,1,10,1,-1,0,3,444334,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4880",2,1,10,1,-1,0,3,301147,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4881",2,1,11,2,-1,0,3,301833,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4882",2,1,11,2,-1,0,3,351081,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4883",2,1,10,1,-1,0,3,504267,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4884",2,1,10,1,-1,0,3,450131,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4885",2,1,10,1,-1,1,3,438599,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4886",2,1,10,1,-1,0,3,410546,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4887",2,1,10,1,-1,0,3,510958,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4888",2,1,10,1,-1,0,3,450230,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4889",2,1,10,1,-1,2,3,416940,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4890",2,1,11,2,-1,0,3,234551,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4891",2,1,11,2,-1,1,3,229498,-1,"pre and post-election interviews (both) complete","Concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4892",2,1,10,1,-1,0,3,432560,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4893",2,1,10,1,-1,0,3,432584,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4894",2,1,11,2,-1,0,3,209203,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4895",2,1,11,2,-1,1,3,229597,-1,"pre and post-election interviews (both) complete","Concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4896",2,1,10,1,-1,0,3,206655,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4897",2,1,10,1,-1,1,3,304436,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4898",2,1,10,1,-1,0,3,336501,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4899",2,1,10,1,-1,1,3,228082,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4900",2,1,10,1,-1,0,3,214335,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4901",2,1,10,1,-1,0,3,403852,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4902",2,1,10,1,-1,0,3,404497,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4903",2,1,11,2,-1,0,3,202431,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4904",2,1,10,1,-1,0,3,411044,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4905",2,1,10,1,-1,0,3,216065,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4906",2,1,10,1,-1,0,3,442086,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4907",2,1,10,1,-1,0,3,449858,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4908",2,1,10,1,-1,0,3,302140,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4909",2,1,10,1,-1,0,3,514417,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4910",2,1,10,1,-1,1,3,202943,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4911",2,1,10,1,-1,1,3,220934,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4912",2,1,10,1,-1,0,3,431208,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4913",2,1,10,1,-1,0,3,516444,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4914",2,1,10,1,-1,0,3,307831,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4915",2,1,10,1,-1,1,3,227782,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4916",2,1,10,1,-1,1,3,226734,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4917",2,1,11,2,-1,0,3,227430,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4918",2,1,10,1,-1,2,3,210302,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4919",2,1,10,1,-1,0,3,450971,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4920",2,1,10,1,-1,1,3,225298,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4921",2,1,10,1,-1,2,3,451080,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4922",2,1,11,2,-1,1,3,440745,-1,"pre and post-election interviews (both) complete","Concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4923",2,1,11,2,-1,0,3,218375,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4924",2,1,11,2,-1,0,3,315535,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4925",2,1,10,1,-1,0,3,234810,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4926",2,1,10,1,-1,1,3,416759,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4927",2,1,11,2,-1,0,3,439387,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4928",2,1,11,2,-1,0,3,326665,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4929",2,1,10,1,-1,1,3,309677,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4930",2,1,10,1,-1,1,3,343035,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4931",2,1,10,1,-1,1,3,446248,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4932",2,1,10,1,-1,1,3,339821,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4933",2,1,10,1,-1,1,3,337177,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4934",2,1,10,1,-1,0,3,409591,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4935",2,1,11,2,-1,0,3,212827,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4936",2,1,10,1,-1,1,3,438889,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4937",2,1,10,1,-1,2,3,332882,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4938",2,1,10,1,-1,0,3,517584,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4939",2,1,10,1,-1,1,3,308810,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4940",2,1,11,2,-1,0,3,232593,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4941",2,1,11,2,-1,1,3,206044,-1,"pre and post-election interviews (both) complete","Concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4942",2,1,10,1,-1,1,3,313263,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4943",2,1,10,1,-1,0,3,409881,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4944",2,1,11,2,-1,0,3,204574,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4945",2,1,11,2,-1,1,3,234087,-1,"pre and post-election interviews (both) complete","Concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4946",2,1,10,1,-1,1,3,319315,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4947",2,1,11,2,-1,0,3,352763,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4948",2,1,10,1,-1,1,3,430458,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4949",2,1,11,2,1,0,3,325402,-1,"pre and post-election interviews (both) complete","No special concern","Registered","Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4950",2,1,10,1,-1,0,3,405346,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4951",2,1,10,1,-1,1,3,231002,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4952",2,1,10,1,-1,0,3,338590,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4953",2,1,10,1,-1,2,3,317012,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4954",2,1,10,1,-1,1,3,308407,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4955",2,1,10,1,-1,0,3,217365,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4956",2,1,11,2,-1,0,3,226505,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4957",2,1,11,2,-1,0,3,211169,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4958",2,1,10,1,-1,2,3,454744,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4959",2,1,11,2,-1,0,3,223568,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4960",2,1,10,1,-1,0,3,532927,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4961",2,1,10,1,-1,0,3,444952,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4962",2,1,11,2,-1,0,3,447081,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4963",2,1,10,1,-1,0,3,500043,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4964",2,1,10,1,-1,1,3,230740,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4965",2,1,10,1,-1,1,3,510354,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4966",2,1,10,1,-1,0,3,447289,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4967",2,1,10,1,-1,0,3,339036,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4968",2,1,10,1,-1,0,3,447319,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4969",2,1,10,1,-1,0,3,204543,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4970",2,1,10,1,-1,1,3,308889,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4971",2,1,10,1,-1,2,3,465171,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4972",2,1,10,1,-1,1,3,326412,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4973",2,1,11,2,-1,0,3,219149,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4974",2,1,11,2,-1,0,3,200626,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4975",2,1,11,2,-1,0,3,203434,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4976",2,1,10,1,-1,0,3,307237,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4977",2,1,10,1,-1,0,3,436784,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4978",2,1,10,1,-1,0,3,406325,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4979",2,1,10,1,-1,2,3,330299,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4980",2,1,10,1,-1,2,3,330329,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4981",2,1,11,2,-1,0,3,216577,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4982",2,1,11,2,-1,0,3,334482,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4983",2,1,10,1,-1,1,3,202608,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4984",2,1,10,1,-1,2,3,321103,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4985",2,1,10,1,-1,1,3,210647,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4986",2,1,10,1,-1,0,3,406530,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4987",2,1,11,2,-1,0,3,207290,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4988",2,1,11,2,-1,0,3,344267,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4989",2,1,10,1,-1,1,3,311250,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4990",2,1,10,1,-1,2,3,322830,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4991",2,1,10,1,-1,0,3,433358,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4992",2,1,10,1,-1,0,3,447951,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4993",2,1,10,1,-1,0,3,416681,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4994",2,1,11,2,-1,0,3,342742,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4995",2,1,10,1,-1,0,3,435125,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4996",2,1,11,2,-1,0,3,202950,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"4997",2,1,10,1,-1,0,3,448497,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4998",2,1,10,1,-1,1,3,446361,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"4999",2,1,10,1,-1,1,3,332646,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5000",2,1,11,2,-1,0,3,221425,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"5001",2,1,10,1,-1,1,3,430878,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5002",2,1,11,2,-1,1,3,428233,-1,"pre and post-election interviews (both) complete","Concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"5003",2,1,11,2,-1,0,3,203519,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"5004",2,1,10,1,-1,0,3,448602,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5005",2,1,11,2,-1,0,3,230917,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"5006",2,1,10,1,-1,0,3,437947,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5007",2,1,11,2,-1,0,3,219644,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"5008",2,1,10,1,-1,0,3,340364,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5009",2,1,10,1,-1,1,3,437473,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5010",2,1,10,1,-1,1,3,316989,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5011",2,1,10,1,-1,0,3,521385,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5012",2,1,10,1,-1,0,3,446767,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5013",2,1,10,1,-1,1,3,225663,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5014",2,1,10,1,-1,1,3,427698,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5015",2,1,10,1,-1,1,3,407410,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5016",2,1,10,1,-1,0,3,433938,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5017",2,1,10,1,-1,1,3,461995,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5018",2,1,10,1,-1,1,3,329640,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5019",2,1,10,1,-1,0,3,338255,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5020",2,1,10,1,-1,0,3,521972,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5021",2,1,11,2,-1,0,3,350323,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Trump","Republican candidate selected (vote)","Not difficult at all","Voted"
"5022",2,1,10,1,-1,2,3,319391,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5023",2,1,10,1,-1,1,3,437961,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5024",2,1,10,1,-1,1,3,216331,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5025",2,1,10,1,-1,1,3,438551,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5026",2,1,10,1,-1,0,3,407717,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5027",2,1,10,1,-1,0,3,407724,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5028",2,1,10,1,-1,0,3,338576,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5029",2,1,10,1,-1,1,3,208873,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5030",2,1,10,1,-1,2,3,211176,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5031",2,1,10,1,-1,0,3,223865,-1,"pre and post-election interviews (both) complete","No special concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
"5032",2,1,10,1,-1,1,3,231781,-1,"pre and post-election interviews (both) complete","Concern",NA,"Biden","Democratic candidate selected (vote)","Not difficult at all","Voted"
